Unnamed: 0,Entry No.,Entry Date,Brand,Category,Marketing Group,Size,Manufacturing Co.,Qty(Unit1),Free Qty(Unit1),Amount,MRP
5401,S9200,25/02/2024,Santro,Top-Full<,GIRLS KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,226.0,448.0
5402,S9323,03/03/2024,Santro,Top-Full<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,238.0,388.0
5403,S9521,11/03/2024,Santro,Top-Full<,GIRLS KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,240.0,448.0
5404,S9621,16/03/2024,Santro,Top-Full<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,190.0,388.0
5405,S9747,20/03/2024,Santro,Top-Full<,GIRLS KIDS WEAR,32,UNIDENTIFIED,2.0,0.0,450.0,418.0
5407,S9963,28/03/2024,Santro,Top-T-Shirt <,GIRLS KIDS WEAR,38,UNIDENTIFIED,2.0,0.0,464.0,319.0
5408,S9963,28/03/2024,Santro,Top-T-Shirt <,GIRLS KIDS WEAR,34,UNIDENTIFIED,2.0,0.0,414.0,289.0
5409,S9968,29/03/2024,Santro,Top-T-Shirt <,GIRLS KIDS WEAR,36,UNIDENTIFIED,2.0,0.0,496.0,319.0
5410,S9985,29/03/2024,Santro,Top-T-Shirt <,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,218.0,289.0
5411,S9991,29/03/2024,Santro,Top-T-Shirt <,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,200.0,259.0
5413,S7967,05/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,266.0,320.0
5414,S8028,08/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,238.0,320.0
5415,S8184,16/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,267.0,320.0
5416,S8197,17/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,210.0,300.0
5417,S8309,21/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,238.0,340.0
5418,S8363,22/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,291.0,330.0
5419,S8596,31/01/2024,Santro,Suit-Full<,BABA KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,261.0,300.0
5420,S8620,01/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,219.0,310.0
5421,S8667,03/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,281.0,320.0
5422,S8686,03/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,271.0,310.0
5423,S8713,04/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,22,UNIDENTIFIED,2.0,0.0,578.0,330.0
5424,S8725,05/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,281.0,320.0
5425,S8725,05/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,299.0,340.0
5426,S8756,06/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,0.0,340.0
5427,S8983,16/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,240.0,340.0
5428,S8989,16/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,238.0,310.0
5429,S9095,21/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,230.0,300.0
5430,S9126,23/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,210.0,300.0
5431,S9251,28/02/2024,Santro,Suit-Full<,BABA KIDS WEAR,16,UNIDENTIFIED,2.0,0.0,524.0,300.0
5432,S9438,08/03/2024,Santro,Suit-Full<,BABA KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,209.0,300.0
5433,S9656,17/03/2024,Santro,Suit-Full<,BABA KIDS WEAR,24,UNIDENTIFIED,2.0,0.0,557.0,340.0
5435,S9826,22/03/2024,Santro,Suit-Half-Hosiery <,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,196.0,220.0
5436,S9826,22/03/2024,Santro,Suit-Half-Hosiery <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,201.0,225.0
5438,S9265,29/02/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,260.0,395.0
5439,S9368,05/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,34,Paras Dresses,1.0,0.0,233.0,425.0
5441,S9388,06/03/2024,Santro,Suit-Half-Hosiery <,BABA KIDS WEAR,20,UNIDENTIFIED,2.0,0.0,380.0,225.0
5443,S8033,08/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,219.0,413.0
5444,S8134,11/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,259.0,413.0
5445,S8410,24/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,238.0,413.0
5446,S8641,02/02/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,203.0,403.0
5447,S8745,06/02/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,238.0,473.0
5448,S9462,09/03/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,234.0,443.0
5449,S9521,11/03/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,223.0,423.0
5451,S9368,05/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,233.0,377.0
5452,S9850,23/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,243.0,377.0
5454,S8109,11/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,223.0,390.0
5455,S8137,11/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,236.0,390.0
5456,S8137,11/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,240.0,400.0
5457,S8476,26/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,26,UNIDENTIFIED,2.0,0.0,420.0,390.0
5458,S9157,24/02/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,266.0,390.0
5459,S9521,11/03/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,219.0,400.0
5460,S9686,18/03/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,258.0,390.0
5461,S9871,24/03/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,18,UNIDENTIFIED,3.0,0.0,552.0,380.0
5463,S9436,08/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,223.0,340.0
5464,S9499,10/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,201.0,370.0
5465,S9638,17/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,2.0,0.0,348.0,330.0
5466,S9641,17/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,20,UNIDENTIFIED,2.0,0.0,340.0,330.0
5467,S9710,19/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,176.0,340.0
5468,S9721,19/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,171.0,330.0
5469,S9735,20/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,2.0,0.0,396.0,340.0
5470,S9775,21/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,215.0,330.0
5471,S9786,21/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,208.0,400.0
5472,S9788,21/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,163.0,330.0
5473,S9816,22/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,175.0,330.0
5474,S9850,23/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,185.0,340.0
5475,S9875,24/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,30,UNIDENTIFIED,3.0,0.0,725.0,350.0
5476,S9880,24/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,220.0,340.0
5477,S9909,26/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,202.0,370.0
5478,S9910,26/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,238.0,400.0
5479,S9915,27/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,186.0,340.0
5480,S9919,27/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,190.0,350.0
5481,S9921,27/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,170.0,340.0
5482,S9926,27/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,179.0,340.0
5483,S9932,27/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,200.0,340.0
5484,S9989,29/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,253.0,370.0
5485,S9992,29/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,223.0,340.0
5486,S10013,29/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,220.0,340.0
5487,S10028,31/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,243.0,350.0
5488,S10052,31/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,210.0,330.0
5490,S8033,08/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,253.0,478.0
5491,S8134,11/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,311.0,478.0
5492,S8188,16/01/2024,Santro,T-Shirt-F<,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,304.0,478.0
5494,S10036,31/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,0.0,267.0
5496,S9499,10/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,193.0,351.0
5497,S9609,15/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,34,UNIDENTIFIED,2.0,0.0,420.0,381.0
5498,S9640,17/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,171.0,321.0
5499,S9641,17/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,2.0,0.0,348.0,321.0
5500,S9643,17/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,177.0,311.0
5501,S9656,17/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,26,UNIDENTIFIED,2.0,0.0,407.0,321.0
5502,S9712,19/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,175.0,321.0
5503,S9794,21/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,2.0,0.0,340.0,311.0
5504,S9815,22/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,190.0,311.0
5505,S9866,23/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,200.0,311.0
5506,S9875,24/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,232.0,331.0
5507,S9903,26/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,33.0,321.0
5508,S9909,26/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,32,UNIDENTIFIED,2.0,0.0,389.0,351.0
5509,S9909,26/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,176.0,321.0
5510,S10000,29/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,233.0,331.0
5511,S10020,31/03/2024,Santro,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,220.0,321.0
5513,S9592,15/03/2024,Sarah,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,499.0,695.0
5514,S10043,31/03/2024,Sarah,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,589.0,695.0
5516,S10051,31/03/2024,Sarah,Top-Shirt<,GIRLS WEAR,L,Laxhmi Hosiery House,1.0,0.0,524.0,645.0
5518,S9506,10/03/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,140.0,280.0
5520,S8485,26/01/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,150.0,280.0
5521,S8543,28/01/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,183.0,280.0
5522,S9244,28/02/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,148.0,280.0
5523,S9478,10/03/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,172.0,280.0
5524,S9568,14/03/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,162.0,280.0
5525,S9936,27/03/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,159.0,280.0
5527,S9506,10/03/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,146.0,290.0
5528,S9535,12/03/2024,Savaliya fashion,Top-T-Shirt <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,190.0,290.0
5530,S7960,05/01/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,L,UNIDENTIFIED,1.0,0.0,273.0,410.0
5531,S8243,19/01/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,XL,UNIDENTIFIED,2.0,0.0,443.0,410.0
5532,S8891,12/02/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,212.0,410.0
5533,S8944,14/02/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,36,UNIDENTIFIED,1.0,0.0,276.0,410.0
5534,S9100,21/02/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,free,UNIDENTIFIED,1.0,0.0,276.0,410.0
5535,S9231,28/02/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,free,UNIDENTIFIED,2.0,0.0,476.0,410.0
5536,S9232,28/02/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,36,UNIDENTIFIED,1.0,0.0,211.0,410.0
5537,S9664,17/03/2024,Savaliya fashion,Top-T-shirt-OverSize <,GIRLS WEAR,36,UNIDENTIFIED,1.0,0.0,276.0,410.0
5539,S8061,08/01/2024,Season's,Jeans-Top(set)<>,GIRLS KIDS WEAR,30,Asha Marketing Co.,1.0,0.0,882.0,1265.0
5541,S9813,22/03/2024,Seven 02,Lower<,GENTS WEAR,44,om enterprises,1.0,0.0,475.0,615.0
5543,S9785,21/03/2024,Sevenstich,Lower-Denim <,GENTS WEAR,XXL,om enterprises,1.0,0.0,737.0,995.0
5544,S9860,23/03/2024,Sevenstich,Lower-Denim <,GENTS WEAR,L,om enterprises,1.0,0.0,756.0,995.0
5546,S8311,21/01/2024,Sharad,JEANS<,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,494.0,650.0
5548,S9245,28/02/2024,Shehzadasai,Modi-Jacket<>,GENTS WEAR,36,UNIDENTIFIED,1.0,0.0,908.0,1195.0
5550,S8941,14/02/2024,Shehzadasai,Modi-Jacket<>,GENTS WEAR,34,UNIDENTIFIED,1.0,0.0,971.0,1385.0
5552,S9594,15/03/2024,Shehzadasai,Modi-Jacket<>,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,1593.0,1785.0
5554,S8523,28/01/2024,Shehzadasai,Modi-Jacket<>,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,1287.0,1660.0
5556,S9165,24/02/2024,Shehzadasai,Modi-Jacket<>,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,1458.0,1665.0
5558,S8033,08/01/2024,Shehzadasai,Modi-Jacket<>,GENTS WEAR,42,UNIDENTIFIED,1.0,0.0,1122.0,1565.0
5560,S9022,17/02/2024,Signature,Shirt-Full<,GENTS WEAR,38,UNIDENTIFIED,1.0,0.0,648.0,1299.0
5562,S9020,17/02/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,1,Silver Oak Garments,1.0,0.0,1083.0,1945.0
5563,S9121,23/02/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,2,Silver Oak Garments,1.0,0.0,1226.0,1985.0
5564,S9202,26/02/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,3,Silver Oak Garments,1.0,0.0,1639.0,2035.0
5565,S9246,28/02/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,2,Silver Oak Garments,1.0,0.0,1250.0,1985.0
5567,S8377,23/01/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,1,Silver Oak Garments,1.0,0.0,1158.0,1855.0
5568,S8949,14/02/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,4,Silver Oak Garments,1.0,0.0,1585.0,1975.0
5569,S9536,12/03/2024,Silveroak,Suit+Jacket  >,BABA KIDS WEAR,0,Silver Oak Garments,1.0,0.0,1108.0,1815.0
5571,S7936,04/01/2024,Silveroak,Coat Suit <>,BABA KIDS WEAR,1,UNIDENTIFIED,1.0,0.0,0.0,1760.0
5573,S7875,02/01/2024,Silveroak,Coat Suit <>,BABA KIDS WEAR,6,UNIDENTIFIED,1.0,0.0,985.0,2295.0
5575,S8476,26/01/2024,Silveroak,Coat Suit <>,BABA KIDS WEAR,6,UNIDENTIFIED,1.0,0.0,998.0,2130.0
5577,S7897,03/01/2024,Silveroak,Coat-Suit >,BABA KIDS WEAR,1,Silver Oak Garments,1.0,0.0,1933.0,2415.0
5578,S8317,21/01/2024,Silveroak,Coat-Suit >,BABA KIDS WEAR,9,Silver Oak Garments,1.0,0.0,1975.0,3215.0
5579,S8546,28/01/2024,Silveroak,Coat-Suit >,BABA KIDS WEAR,6,Silver Oak Garments,1.0,0.0,1809.0,2915.0
5581,S8202,17/01/2024,Silveroak,Coat-Suit >,BABA KIDS WEAR,10,Silver Oak Garments,1.0,0.0,1892.0,2995.0
5582,S8884,11/02/2024,Silveroak,Coat-Suit >,BABA KIDS WEAR,7,Silver Oak Garments,1.0,0.0,1753.0,2695.0
5584,S8546,28/01/2024,Silveroak,Jodhpuri Suit >,BABA KIDS WEAR,6,Silver Oak Garments,1.0,0.0,1945.0,3165.0
5585,S8959,15/02/2024,Silveroak,Jodhpuri Suit >,BABA KIDS WEAR,0,Silver Oak Garments,1.0,0.0,1518.0,2515.0
5587,S8719,04/02/2024,Silveroak,Jodhpuri Suit >,BABA KIDS WEAR,6,Silver Oak Garments,1.0,0.0,1898.0,2960.0
5589,S9635,17/03/2024,Simply,Frock-Cotton <,GIRLS KIDS WEAR,14,Gohil Hosiery,1.0,0.0,318.0,480.0
5591,S9623,16/03/2024,Simply,Frock-Cotton <,GIRLS KIDS WEAR,22,Gohil Hosiery,1.0,0.0,576.0,750.0
5593,S9683,18/03/2024,Simply,Frock-Cotton <,GIRLS KIDS WEAR,20,Gohil Hosiery,1.0,0.0,471.0,525.0
5594,S9914,27/03/2024,Simply,Frock-Cotton <,GIRLS KIDS WEAR,22,Gohil Hosiery,1.0,0.0,380.0,525.0
5596,S7949,05/01/2024,Siya,Pajami<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,217.0,285.0
5598,S9086,21/02/2024,Skeleton,Lower-Hosiery <,GENTS WEAR,44,UNIDENTIFIED,1.0,0.0,435.0,550.0
5600,S8490,26/01/2024,Skipley,Woolen-Set<>,Baby Woolen Wear,16,UNIDENTIFIED,1.0,0.0,904.0,1440.0
5602,S7923,04/01/2024,Skipley,Woolen-Set<>,Baby Woolen Wear,20,UNIDENTIFIED,1.0,0.0,1080.0,1340.0
5604,S7954,05/01/2024,Smartwool,Cardigan<,GIRLS WOOLEN,free,UNIDENTIFIED,1.0,0.0,620.0,880.0
5606,S8249,19/01/2024,Smartwool,Cardigan<,GIRLS WOOLEN,free,UNIDENTIFIED,1.0,0.0,666.0,925.0
5607,S8526,28/01/2024,Smartwool,Cardigan<,GIRLS WOOLEN,free,UNIDENTIFIED,1.0,0.0,666.0,925.0
5609,S8278,20/01/2024,Smartwool,Cardigan<,GIRLS WOOLEN,free,UNIDENTIFIED,1.0,0.0,593.0,885.0
5610,S8457,25/01/2024,Smartwool,Cardigan<,GIRLS WOOLEN,free,UNIDENTIFIED,1.0,0.0,621.0,885.0
5612,S9623,16/03/2024,Smarty,Top-T-Shirt <,GIRLS KIDS WEAR,20,Gohil Hosiery,1.0,0.0,241.0,320.0
5613,S9881,24/03/2024,Smarty,Top-T-Shirt <,GIRLS KIDS WEAR,22,Gohil Hosiery,1.0,0.0,265.0,320.0
5615,S9623,16/03/2024,Smarty,Top-T-Shirt <,GIRLS KIDS WEAR,20,Gohil Hosiery,1.0,0.0,217.0,295.0
5616,S9739,20/03/2024,Smarty,Top-T-Shirt <,GIRLS KIDS WEAR,20,Gohil Hosiery,1.0,0.0,200.0,295.0
5618,S9623,16/03/2024,Smarty,Top-T-Shirt <,GIRLS KIDS WEAR,20,Gohil Hosiery,1.0,0.0,249.0,340.0
5619,S9881,24/03/2024,Smarty,Top-T-Shirt <,GIRLS KIDS WEAR,22,Gohil Hosiery,1.0,0.0,274.0,340.0
5621,S8201,17/01/2024,Sofia,Suede P/O<,Baba Woolen Wear,20,UNIDENTIFIED,1.0,0.0,297.0,405.0
5623,S8645,02/02/2024,Solty,Cargo<,BABA KIDS WEAR,18,Raghav Fashion,1.0,0.0,446.0,700.0
5625,S7949,05/01/2024,Solty,Cargo<,BABA KIDS WEAR,18,Raghav Fashion,1.0,0.0,401.0,585.0
5626,S8645,02/02/2024,Solty,Cargo<,BABA KIDS WEAR,18,Raghav Fashion,1.0,0.0,412.0,585.0
5627,S9365,05/03/2024,Solty,Cargo<,BABA KIDS WEAR,22,Raghav Fashion,1.0,0.0,420.0,625.0
5628,S9529,11/03/2024,Solty,Cargo<,BABA KIDS WEAR,24,Raghav Fashion,1.0,0.0,446.0,645.0
5630,S9550,13/03/2024,Sonica,T.P.H-Pant,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,369.0,485.0
5632,S8171,15/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,157.0,195.0
5633,S8294,21/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,194.0,245.0
5634,S8325,21/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,195.0,235.0
5635,S8379,23/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,170.0,215.0
5636,S9527,11/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,155.0,245.0
5637,S9661,17/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,0.0,235.0
5638,S9686,18/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,167.0,205.0
5640,S8402,24/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,223.0,235.0
5641,S8421,24/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,190.0,245.0
5642,S9131,23/02/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,95.0,100.0
5644,S7976,06/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,112.0,120.0
5645,S8046,08/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,24,UNIDENTIFIED,2.0,0.0,298.0,190.0
5646,S8355,22/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,32,UNIDENTIFIED,2.0,0.0,400.0,210.0
5647,S8525,28/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,104.0,110.0
5648,S9283,01/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,34,UNIDENTIFIED,2.0,0.0,354.0,215.0
5649,S9323,03/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,26,UNIDENTIFIED,2.0,0.0,372.0,195.0
5650,S9414,07/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,253.0,265.0
5651,S9432,08/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,18,UNIDENTIFIED,2.0,0.0,190.0,115.0
5652,S9656,17/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,180.0,205.0
5653,S9803,22/03/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,32,UNIDENTIFIED,1.0,0.0,161.0,210.0
5655,S8272,20/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,109.0,135.0
5656,S8283,20/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,104.0,130.0
5657,S8314,21/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,109.0,135.0
5658,S8355,22/01/2024,Sonpari,Leggy<,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,185.0,225.0
