Entry No.,Size,Entry Date,Category,Marketing Group,Manufacturing Co.,SALE QTY,Current Stock(Unit1),Qty(Unit1),Vendor,Free Qty(Unit1),Amount,Product MRP,Product Purchase Rate
B846,  28,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  30,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  26,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  28,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  30,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  26,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  28,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  30,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  26,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,2.0,2.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  26,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  28,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,2.0,2.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  30,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  26,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  28,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  30,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  26,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  28,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  38,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  40,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  38,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  40,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  38,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  40,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  32,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  34,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  36,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  38,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B846,  40,02/03/2024,Jeans-Cargo-Straight Fit<,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  22,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  24,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  26,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  28,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  30,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  22,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  24,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  26,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  28,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  30,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  22,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  24,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  26,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  28,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  30,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  22,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  24,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  26,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  28,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  30,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  22,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  24,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  26,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  28,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  30,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  22,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  24,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  26,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  28,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  30,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  32,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  34,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  36,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,1.0,0.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  38,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
B847,  40,02/03/2024,Capri-Denim-Cargo <,GIRLS KIDS WEAR,Monday Jeans LLP Tronica City,0.0,1.0,1.0,Monday Jeans LLP Tronica City,0.0,0.0,0.0,0.0
